tconst,primaryTitle,startYear,runtimeMinutes,genres,director_name
tt39519419,Quy Nhap Trang 2,2026,,Horror,Pom Nguyen
tt34890576,Clayface,2026,,"Action,Adventure,Horror",James Watkins
tt28784376,"Mum, I'm Alien Pregnant",2026,95,"Comedy,Horror,Sci-Fi",Jordan Mark Windsor
tt28979010,Give Me Back My Body!,2026,,Horror,Nick McCallum
tt39205344,Haunted,2026,80,"Horror,Thriller",Ripley Stevens
tt27411060,Suzzanna: Witchcraft,2026,,"Drama,Fantasy,Horror",Azhar Kinoi Lubis
tt33457310,Terrifier 4,2026,,Horror,Damien Leone
tt36016589,Goblin II,2026,,Horror,Chris Lee
tt32612507,Lee Cronin's The Mummy,2026,,Horror,Lee Cronin
tt39107770,The Hatred Spirit,2026,,Horror,Sok Leng
tt38607528,Kafir: Gerbang Sukma,2026,108,"Drama,Horror,Mystery",Azhar Kinoi Lubis
tt39426813,Class Clown,2026,,Horror,Tyler J. Case
tt32393988,Insidious: The Bleeding World,2026,,"Horror,Mystery,Thriller",Jacob Chase
tt32741759,The House on Lidderman Street,2026,80,"Drama,Horror,Thriller",Andrew David Barker
tt33484799,Rabbit Ears,2026,,"Fantasy,Horror,Sci-Fi",Chris Nolen
tt20249852,Motherwitch,2026,104,"Fantasy,Horror",Minos Papas
tt35893068,Drag,2026,86,"Comedy,Horror,Thriller",Raviv Ullman
tt35674791,Zombie Me,2026,,Horror,Allen Woodman
tt35514120,Werwulf,2026,,Horror,Robert Eggers
tt39391389,Ice Beast,2026,,Horror,Ashley Hays Wright
tt28112248,Crackigator,2026,,"Comedy,Horror",Jason Aaron Moran
tt27047903,Scream 7,2026,114,"Horror,Mystery",Kevin Williamson
tt39346505,The Monster Within,2026,81,Horror,Dino Longo Sabanovic
tt39319989,Housemaid,2026,89,Horror,Louise Alston
tt13353660,Bannister Doll Heist,2026,75,Horror,Mj Dixon
tt13353884,Cleaver 3: Maximum Cleavage,2026,85,Horror,Mj Dixon
tt39314607,And Her Body Was Never Found,2026,75,"Comedy,Drama,Horror",Polaris Banks
tt29703781,Werewolf Hunt,2026,,"Action,Horror",Benjamin David
tt39392817,Bleederville,2026,89,Horror,Jason Robert Lester
tt27657360,Disappointment Girls,2026,,Horror,Jason Hawkins
tt39591811,VHS Underground,2026,,Horror,Simon Spachmann
tt34686688,Marrow,2026,,Horror,Mitch McLeod
tt35257441,Shakti Shalini,2026,,"Comedy,Horror",Aditya Sarpotdar
tt36814084,Hansel and Gretel,2026,,"Animation,Fantasy,Horror",Cristóbal León
tt1764551,Psycho Killer,2026,,"Crime,Horror,Thriller",Gavin Polone
tt36814084,Hansel and Gretel,2026,,"Animation,Fantasy,Horror",Joaquín Cociña
tt37514894,The Boy in the Iron Box,2026,,"Fantasy,Horror,Sci-Fi",David Prior
tt24083398,Mini Lights Ave,2026,,Horror,Jibri Wright
tt29849032,American Serial Killers,2026,60,"Comedy,Horror,Mystery",Jibri Wright
tt29540862,Bhooth Bangla,2026,,"Comedy,Horror",Priyadarshan
tt5610370,House of Paranormal 2,2026,,Horror,Jeff Profitt
tt36243248,Hand of Satan,2026,,Horror,Jason Hawkins
tt36398612,Dummy,2026,78,"Drama,Horror,Mystery",Mark Polonia
tt34977065,Diary of a Serial Killer,2026,,Horror,Christopher Leto
tt37333913,House Sitter,2026,,Horror,Christopher Leto
tt27564844,Iron Lung,2026,125,"Horror,Sci-Fi",Mark Fischbach
tt34623398,They Wait in Shadows,2026,,Horror,Sam Mason-Bell
tt39245815,Tell Me Some Creepier Stories,2026,,Horror,Kyle Perritt
tt38590166,You're All Doomed,2026,70,Horror,Mark Polonia
tt1094588,Dusk,2026,99,Horror,Kyle Hodgkinson
tt39368460,The Mid-Night Driver,2026,,"Horror,Mystery",Alex Cherney
tt38189712,Oldburgh,2026,111,"Comedy,Horror",Ross Milne
tt39205756,Bowels of Hell,2026,111,Horror,Gurcius Gewdner
tt29510495,Hunting Party,2026,,"Action,Crime,Horror",Danny Patrick
tt39245815,Tell Me Some Creepier Stories,2026,,Horror,Statten Roeg
tt30691214,Forbidden Fruits,2026,103,"Comedy,Horror",Meredith Alloway
tt22440044,Alternate,2026,,"Horror,Sci-Fi,Thriller",Amit Shekhar
tt33484799,Rabbit Ears,2026,,"Fantasy,Horror,Sci-Fi",Micah Troublefield
tt39444701,Peril on the Canvas,2026,52,Horror,Zachary Colmenero
tt39396063,Shocktopus,2026,71,Horror,Mark Polonia
tt39396054,Amityville Rex,2026,,Horror,Mark Polonia
tt29764488,Hello There,2026,,"Horror,Mystery,Thriller",Carson J. Dahl
tt32232819,The Beast of Riverside Hollow,2026,107,"Comedy,Horror,Sci-Fi",John Williams
tt33096650,Grind,2026,144,"Comedy,Horror,Sci-Fi",Brea Grant
tt36933185,Dead Howling,2026,,Horror,John V. Soto
tt3879920,The Phase,2026,,"Horror,Thriller",Alan Spurow
tt39117217,The Laksman,2026,67,"Horror,Thriller",Sierra Clark
tt39329648,Asicantapes: The Movie,2026,60,"Animation,Comedy,Horror",LennyDominoes52
tt39050239,Alive Till Dawn,2026,90,Horror,Sulaiman Omotola Ogegbe
tt39377192,The New Dawn,2026,69,"Action,Drama,Horror",Indo Skific
tt6821874,Slaughter Horse,2026,,Horror,Toby Johansen
tt7877098,Covil,2026,93,"Drama,Horror,Mystery",Rodrigo Lages
tt37988675,Depths of Fear,2026,,"Action,Horror,Mystery",Rui Constantino
tt3863030,Pizza Boy Massacre,2026,,"Horror,Thriller",Jeff London
tt35684986,Judge Michael: Rise of the Law,2026,,"Action,Horror,Sci-Fi",Rui Constantino
tt38516259,Ridin the Clown: Chapter 3,2026,,Horror,Beau Lyle
tt39528049,VCR Willie: Tape 2,2026,,Horror,Alexander Henderson
tt39333588,Terrifier 4 (Roblox film),2026,,Horror,Miles Fiizmmons
tt33247653,Zanni,2026,,"Fantasy,Horror",Brogan Vandenio
tt28151657,The Blood Countess,2026,119,"Comedy,Fantasy,Horror",Ulrike Ottinger
tt36599947,La ahorcada,2026,91,Horror,Miguel Ángel Lamata
tt23038860,Midnight Maniac,2026,,Horror,Tristan Marr
tt37778781,Earth to Colby,2026,,Horror,Rino Mioc
tt26657236,The Backrooms,2026,,"Horror,Sci-Fi",Kane Parsons
tt37763948,A Malevolent World,2026,,"Action,Horror",Daniel McQuade
tt32729010,Welcome to the Game >ClintsChapter,2026,90,"Horror,Thriller",Johnathan Mueller
tt35845072,Curse of Griffith Park,2026,,"Documentary,Horror,Sci-Fi",Jazmyne Nikole
tt38123364,Slaughter Night,2026,71,Horror,Thomas Sahagun
tt37916899,Nightmare,2026,,"Horror,Thriller",Jacob Archer
tt37787385,Exhibition of Evil,2026,,Horror,Sam Mason-Bell
tt32362695,Sarvam Maya,2025,146,"Comedy,Fantasy,Horror",Akhil Sathyan
tt36332085,The Red Book Ritual: Gates of Hell,2025,78,Horror,Tommy Wiklund
tt29082166,Un posto sicuro,2025,90,Horror,Luca Tartaglia
tt37018900,Self-Help,2025,85,"Horror,Thriller",Erik Bloomquist
tt37671737,Buffet Infinity,2025,100,"Comedy,Horror",Simon Glassman
tt38693198,Ichchileeh Dokuuskay,2025,90,Horror,Konstantin Timofeev
tt16912612,Killer in the Woods,2025,70,Horror,Jerome Cloutier
tt13333640,Adam's Curse: Reborn from Hell,2025,,"Action,Horror",Tiziana Machella
tt37622942,Devi - Ek Pretmanobir Panchali,2025,136,"Fantasy,Horror,Thriller",Souptik Chakraborty
tt27109344,The Demon Detective,2025,111,"Action,Drama,Horror",T.C. De Witt
tt7891844,The Grove,2025,95,"Horror,Mystery,Thriller",Acoryé White
tt37460971,You Know What You Are,2025,74,Horror,Rose Trimboli
tt37542676,Stuck,2025,,Horror,Rachel Paulson
tt32293642,Nahual,2025,97,Horror,Ricardo Islas
tt36203672,Untold,2025,107,"Crime,Horror,Thriller",Roderick Cabrido
tt37179746,P77,2025,103,"Horror,Thriller",Roderick Cabrido
tt34424986,Unlock 7,2025,,Horror,Riwk Jaiswal
tt28697053,On Gallows Hill,2025,,Horror,Edward Shimborske IV
tt30810705,Bampire,2025,,"Comedy,Horror,Thriller",Taylor Morden
tt36149860,Adorable Humans,2025,117,Horror,Michael Kunov
tt38277712,Tembuni Berdarah,2025,87,Horror,Ahmad Idham
tt39050820,Etheria Film Night 2025,2025,,Horror,Mackenzie Breeden
tt36215544,Tigkiliwi,2025,102,"Comedy,Drama,Horror",Tara Illenberger
tt31974833,Theater Is Dead,2025,88,"Comedy,Horror",Katherine Dudas
tt38575798,Gabi ng lagim: The Movie,2025,116,Horror,King Mark Baco
tt38274545,Terror Tales: Poetry & Death Volume 1,2025,82,Horror,Jason Sheedy
tt37856254,The Magic,2025,,"Comedy,Horror",Pey Pey Dy
tt19357492,Thy Will Be Done,2025,98,"Crime,Horror,Thriller",Jazz Securo
tt38023337,The Sticks,2025,93,Horror,Peter Kominek
tt38057342,The Summoning of Baby Blue,2025,,Horror,Corey Benson Powers
tt21034738,Mirror Life,2025,89,"Horror,Sci-Fi,Thriller",Kazy Tauginas
tt38039379,Stay,2025,84,Horror,Jas Summers
tt38279719,Elevate,2025,,Horror,Jack Hunter II
tt37891442,Sorority House Guillotine,2025,,Horror,Gregory Hatanaka
tt36692854,Black Goat,2025,97,Horror,David Hinds
tt33980854,Your Host,2025,93,Horror,DW Medoff
tt37727352,Kazakh Scary Tales,2025,120,"Fantasy,Horror,Thriller",Adilkhan Yerzhanov
tt23950972,Onlyfangs,2025,120,"Comedy,Horror",Paul Ragsdale
tt35542282,The Lizzie Borden Game,2025,82,Horror,Calvin Morie McCarthy
tt30223824,Hera's Devotion,2025,,"Horror,Thriller",M. Nero Nava
tt34956187,Amityverse,2025,103,Horror,Evan Jacobs
tt38627122,Evidence of the Boogeyman,2025,93,Horror,Calvin Morie McCarthy
tt38131455,Last to Die,2025,101,Horror,Andy Crittenden
tt37334010,The Jester 2,2025,87,Horror,Colin Krawchuk
tt32392772,Jack Hunter's Paranoia Tapes: The Movie,2025,90,Horror,Jack Hunter II
tt29247040,Baramulla,2025,136,"Crime,Horror,Mystery",Aditya Suhas Jambhale
tt34609685,Gobblefoot,2025,,Horror,Matt Jaissle
tt33333741,Night of the Rats,2025,70,Horror,Matt Jaissle
tt31849867,Alma and the Wolf,2025,89,"Horror,Mystery",Michael Patrick Jann
tt37676033,V/H/S/Halloween,2025,115,Horror,Alex Ross Perry
tt37989271,The Driftless,2025,108,Horror,Tim Connery
tt29010849,You're Dead to Me,2025,96,Horror,Juan Pablo Arias Munoz
tt30207055,Wrongful Death 2: Bloodlines,2025,115,"Crime,Horror,Mystery",Vjekoslav Katusin
tt29544916,Obex,2025,90,"Horror,Sci-Fi",Albert Birney
tt31490918,The Rows,2025,98,"Horror,Thriller",Seth Daly
tt12574330,Bokshi,2025,142,"Drama,Fantasy,Horror",Bhargav Saikia
tt32863145,Malam Terlarang,2025,110,"Horror,Mystery",Nurhanisham Muhammad
tt22640790,What Are You Afraid Of?,2025,90,Horror,SkyDirects
tt33028976,731,2025,125,"Drama,History,Horror",Linshan Zhao
tt14369674,Urlamò - Riti di morte,2025,,"Crime,Horror,Mystery",Luca Guardabascio
tt38807903,Our Misconduct,2025,74,"Drama,Horror",Daisuke Kobayashi
tt36353822,Sitare Cin Kralicesi,2025,,Horror,Gökhan Aksu
tt14398474,"Urlamò, Adorazione",2025,,"Crime,Horror,Mystery",Luca Guardabascio
tt37542920,Golosovoy pomoshchnik,2025,105,"Horror,Mystery,Thriller",Oleg Vitvitski
tt35839924,The Wizard of Oz: The Dead Walk,2025,94,"Fantasy,Horror,Sci-Fi",Louisa Warren
tt34376523,Subham,2025,125,"Comedy,Horror",Praveen Kandregula
tt37546201,Foxhollow,2025,60,Horror,Tom Hughes
tt15108230,Blood in Them Hills,2025,114,"Drama,Horror,Western",Kellen Garner
tt35048204,Horror-Scopes: Volume Three,2025,88,Horror,Dani Thompson
tt36597161,Buzz House: The Movie 2,2025,85,"Comedy,Horror",Florin Babei
tt17348060,Diabolic,2025,95,Horror,Daniel J. Phillips
tt35021396,Ha Gom: The Darkness of the Soul,2025,85,"Drama,Horror",Pongpat Wachirabunjong
tt36332085,The Red Book Ritual: Gates of Hell,2025,78,Horror,Sonny Laguna
tt33306319,The Seamstress,2025,82,"Drama,Horror,Western",Manuela Schneider
tt37595799,10 Little Bloggers,2025,,"Comedy,Crime,Horror",Oleksandr Shchur
tt25785230,Halloween Aftermath,2025,135,"Drama,Horror,Thriller",James Grim
tt33479841,A Woman Called Mother,2025,119,"Drama,Horror",Randolph Zaini
tt36414928,Cho,2025,,Horror,August Anthony Aguilar
tt37676033,V/H/S/Halloween,2025,115,Horror,Bryan M. Ferguson
tt13964560,The Astronaut,2025,90,"Horror,Sci-Fi,Thriller",Jess Varley
tt35519455,It Ends,2025,89,"Fantasy,Horror,Sci-Fi",Alex Ullom
tt36968134,Amityville Sasquatch Vs Kreepy Klown,2025,65,Horror,Douglas Waltz
tt34956187,Amityverse,2025,103,Horror,Douglas Waltz
tt35823873,Amityville Wasteland,2025,71,Horror,Jack Hunter II
tt9561662,God Country,2025,,Horror,Matthew Laughter
tt30955489,Until Dawn,2025,103,"Drama,Horror,Mystery",David F. Sandberg
tt3173104,Stream for Survival,2025,,"Comedy,Horror,Musical",Joseph William Greene
tt26920153,Deformelody: An American Nightmare,2025,117,"Drama,Horror",Joshua Rivera
tt13759370,Mark of the Werewolf,2025,,Horror,Dennis Vincent
tt30789086,Control Freak,2025,104,Horror,Shal Ngo
tt29870509,Let's Play,2025,83,Horror,Jonathan Sedgwick
tt30582271,Love Kills,2025,,"Horror,Romance,Thriller",Luiza Shelling Tubaldini
tt21002048,Queen Evil,2025,86,"Drama,Horror",Harry J. Wall
tt3766722,College of the Dead,2025,,"Horror,Thriller",Dallas King
tt31069827,What Happens After the Massacre?,2025,80,"Comedy,Horror",Brandon Guiles
tt38454776,Maju Serem Mundur Horor,2025,91,"Comedy,Horror",Chiska Doppert
tt28436344,Blestem,2025,108,"Horror,Mystery",Axel Loh
tt37855510,Arachnomorphia - Empire of the Spider Queens,2025,140,"Action,Animation,Horror",Axel Loh
tt32252088,El llanto del perro,2025,72,"Drama,Fantasy,Horror",Federico Venzi
tt35111036,Pulung Gantung,2025,91,Horror,Chiska Doppert
tt36689463,Tomb Watcher,2025,92,Horror,Vathanyu Ingkawiwat
tt39206446,Doti - Tumbal Ilmu Hitam,2025,,Horror,Bayu Pamungkas
tt29295690,Mauler,2025,79,Horror,Terence Bernie Hines
tt12231628,Baby Fever,2025,,"Comedy,Horror,Thriller",Nupur Chitalia
tt38644622,Bir Bedel: Kanli Anlasma,2025,80,Horror,Vedat Karadeniz
tt35668683,A Normal Woman,2025,110,"Drama,Horror,Thriller",Lucky Kuswandi
tt27517474,Gothic Slayers,2025,101,"Comedy,Horror",Caleb Harris
tt31539360,The Forest Through the Trees,2025,107,Horror,Jason Pitts
tt27813252,The Final Pact,2025,,"Drama,Horror,Thriller",F.C. Rabbath
tt39172311,Tales of love light and darkness volume 1,2025,78,Horror,Greg L. Hines
tt39172302,Everything dies in winter,2025,73,Horror,Greg L. Hines
tt39172292,Wicked Red,2025,81,Horror,Greg L. Hines
tt29426630,Hacked: A Double Entendre of Rage Fueled Karma,2025,94,"Comedy,Horror",Shane Brady
tt26696114,Passenger Jet,2025,82,"Fantasy,Horror",Jake Burgess
tt32475453,The Curse of Alice Deubel,2025,60,Horror,Frank Balocca
tt27166284,ApoKalypse,2025,70,"Animation,Comedy,Horror",Lutz Geiger
tt39151386,Every Day Is the End of the World,2025,82,Horror,Greg L. Hines
tt10182646,Psyche,2025,71,"Fantasy,Horror,Sci-Fi",Stephon Stewart
tt31767478,Sweet Meats,2025,101,"Comedy,Horror,Musical",Ricky Glore
tt17065786,Amityville Apt.,2025,79,Horror,Jeffrey Sarceno
tt11261532,The Mannequin,2025,85,"Crime,Horror,Mystery",John Berardo
tt37025496,Semur 5: Cin Tohumu,2025,71,Horror,Ahmet Arslan
tt5843060,Ghost Divers,2025,105,"Horror,Thriller",Mark Clark
tt33305083,Devil's Punchbowl: Aftermath,2025,,Horror,Adam Starks
tt27335011,Mile 666,2025,92,Horror,Jessica Janos
tt36136052,1 Hour to Kill,2025,83,"Comedy,Horror",Jim Klock
tt36454040,Dawning,2025,108,"Drama,Horror",Patrik Syversen
tt13841042,The City in the Sea,2025,,"Horror,Mystery,Thriller",Callum Richardson
tt25784902,Evil Unearthed,2025,141,"Documentary,Horror",Matt Benton
tt20226738,Dracula: Rise of the Vampire,2025,108,"Action,Comedy,Horror",Dean Meadows
tt39050820,Etheria Film Night 2025,2025,,Horror,Aimee Hoffman
tt27242342,213 Bones,2025,85,Horror,Jeffrey Primm
tt32792229,Kamikaze Zombie Carnage,2025,192,"Action,Horror,Sci-Fi",Nicholas B. Weed
tt36590687,Under the Ring,2025,51,Horror,Robert Definne Dorsey
tt37038968,Black Blood,2025,106,"Horror,Thriller",Tommy Dewo
tt35255434,Blood Shine,2025,100,Horror,Justin Brooks
tt32267529,The Final Possession,2025,80,Horror,Jeff Kirkendall
tt28481194,One Night in Lethargia,2025,,"Crime,Horror,Mystery",Stephen Beason
tt39074292,The House on Hill Street,2025,61,"Horror,Thriller",Omar Rogers
tt38806142,Werewolf Shogun,2025,,Horror,Kai Laigo
tt36818637,Majestic Flesh Faucet of Projectile Bile,2025,50,Horror,Jonathan Doe
tt36594675,Graveyard Horror,2025,115,Horror,Songsak Mongkolthong
tt27870209,Frutero,2025,,"Crime,Drama,Horror",Blake Vaz
tt35515511,Hauntings of New York,2025,47,Horror,Kyle Hester
tt34694832,The Month of Halloween,2025,68,"Drama,Horror,Mystery",Leonardo Pulido
tt35620574,The Death of Dracula,2025,60,Horror,Gyopár Buzási
tt33034049,The Ruck March,2025,53,Horror,Michael Rock
tt35310024,Hello My Name Is Gacy,2025,65,"Crime,Horror",Tom Devlin
tt34258215,Tahoe Joe 3: Concrete Wilderness,2025,,"Horror,Thriller",Michael Rock
tt35514142,Sukma,2025,108,"Horror,Thriller",Baim Wong
tt37544044,Arwah,2025,87,Horror,Ivan Bandhito
tt38752963,Bloody Bluff,2025,,Horror,Tom Devlin
tt34600817,No Choice,2025,95,"Drama,Horror",Nate Hilgartner
tt31150229,Waterwick,2025,96,"Horror,Thriller",Lionel R. Jeffries
tt37956866,Fist,2025,,Horror,Tibor Astor
tt37577559,Pulp Modern: Hand of Doom,2025,71,"Comedy,Horror",Simon O'Neill
tt35174041,Whispers of the Witching Hour,2025,,"Drama,Horror,Western",Tommy Jackson
tt37354892,The Study of Dr Cavaglieri,2025,72,"Horror,Thriller",Nicholas Barker
tt32352382,Laknat,2025,92,"Horror,Thriller",Teong Hin Saw
tt32380372,Bisaahee,2025,106,"Horror,Mystery",Abhinav Thakur
tt32448239,Dracula,2025,170,"Comedy,Horror,Musical",Radu Jude
tt28185936,Cognaitive,2025,84,"Horror,Sci-Fi,Thriller",Tommy Savas
tt15120202,The Shadow Out of Time,2025,,Horror,Gordon Clatworthy
tt37986225,Offline: Part 2,2025,,Horror,River Evatt
tt38867830,Twilight Zone: Realm of the Halloween Scare,2025,68,Horror,Nicholas Alkobi
tt36687774,Tropical SOV,2025,92,"Comedy,Fantasy,Horror",Jonathan Rodrigues
tt38514387,Fey,2025,54,Horror,Madeline Doherty
tt35703227,Singsot,2025,75,Horror,Wahyu Agung Prasetyo
tt36089676,Zondeland: Border of the Skyline,2025,45,Horror,Hanry Hoffman
tt34144206,Help Me,2025,,Horror,Suneel Sagar
tt36445174,Lock In,2025,,"Comedy,Horror",David Goodliffe
tt34881854,Son of Sara: Volume 1,2025,85,Horror,Houston Bone
tt37245637,Tales of the Pumpkin Rabbit,2025,75,"Animation,Horror,Mystery",Martin Paredes
tt36461726,Room Temperature,2025,92,Horror,Zac Farley
tt38638954,Atmaharaam Live,2025,127,"Comedy,Horror",Niharika Sahni
tt37188772,Shattered,2025,81,Horror,John Ferrer
tt33028778,Primate,2025,89,Horror,Johannes Roberts
tt35110231,Chase Down,2025,82,Horror,Russell Markus
tt36415058,Cutlery,2025,60,Horror,Jackson Avery Steele
tt39128605,Shiverr: Extended Edition,2025,67,Horror,Dragan Ellis
tt38714342,Lunar Spell,2025,300,Horror,Edward Hamilton
tt33711707,Pei Kottu,2025,126,"Comedy,Horror",S Lavanya
tt28448974,Death Academy 2,2025,,Horror,Daniel Lehmussaari
tt36615831,Clickbait,2025,,"Comedy,Horror",Joe Martinez-Weinberger
tt32985931,The BogAnthology,2025,,"Comedy,Fantasy,Horror",Daniel Stark
tt32985931,The BogAnthology,2025,,"Comedy,Fantasy,Horror",Mitch Laing
tt33070606,Pizza Guy 8,2025,83,"Comedy,Horror",Tate Hoffmaster
tt34956187,Amityverse,2025,103,Horror,Andy Wolf
tt38095341,Cellar Noire,2025,113,"Drama,Horror,Thriller",'Biggy' Winzig Zbigniew
tt38624993,The Cunning,2025,,"Drama,Horror,Thriller",Britt Banks
tt8619236,The Last Battleship,2025,96,"Horror,Sci-Fi",Brady Jacquin
tt37955760,The Fortunate Ones,2025,115,Horror,Mark Weeden
tt27046058,Shadows of the Past,2025,83,Horror,Luz Cabrales
tt24850758,A Teenage Tragedy,2025,95,"Drama,Horror,Thriller",Mason Scott
tt33111440,Broken Pieces,2025,,"Horror,Thriller",Joseph Khuu
tt36140299,Nesting,2025,103,"Drama,Horror,Thriller",Chloé Cinq-Mars
tt10827628,Sunny,2025,94,"Drama,Horror,Sci-Fi",Silke Christina Engler
tt31613162,Crazy Old Lady,2025,94,"Horror,Thriller",Martín Mauregui
tt38771429,Project Mutationem: The Final Collection,2025,171,Horror,Joseph Michael Hoffman
tt19408240,The Hermit,2025,,"Horror,Thriller",Salvatore Sclafani
tt17065786,Amityville Apt.,2025,79,Horror,Christopher Bryan Gomez
tt36687774,Tropical SOV,2025,92,"Comedy,Fantasy,Horror",Fabiano Soares
tt33265853,In the Grip of Terror,2025,105,Horror,Megan Tremethick
tt36687774,Tropical SOV,2025,92,"Comedy,Fantasy,Horror",Vinicius J. Santos
tt29343289,The Bayou,2025,87,"Action,Horror,Thriller",Taneli Mustonen
tt33270263,The Surrender,2025,96,"Drama,Horror,Thriller",Julia Max
tt37618850,Salikmata,2025,76,Horror,BC Amparado
tt29425792,Home Sweet Home: Rebirth,2025,93,"Action,Horror,Mystery",Steffen Hacker
tt38813094,D/V/D-Redacted,2025,48,Horror,Alex Clegg
tt33395045,Small Town Spectres,2025,82,Horror,Troy Thomas
tt35484343,3 A.M,2025,125,"Crime,Horror,Thriller",David L. Walker
tt33055227,Isipho the Gift,2025,60,Horror,Senabelo Ntshele
tt12231628,Baby Fever,2025,,"Comedy,Horror,Thriller",Pascale Potvin
tt33055227,Isipho the Gift,2025,60,Horror,Ntokozo Zaca
tt33513297,Jembatan Shiratal Mustaqim,2025,96,"Horror,Thriller",Bounty Umbara
tt31044328,Vlog#13,2025,80,"Horror,Thriller",David Kodheli
tt33503229,Black Clown 3: Rio Grande Valley,2025,,Horror,Eugene Hawkins
tt37678067,My Only Friend's a Corpse,2025,,"Comedy,Horror",Jack Bayless
tt35079400,Beautiful Horrors Vol. 2: Dula's Revenge,2025,49,Horror,Jason Cook
tt34956187,Amityverse,2025,103,Horror,Blaize Tudor
tt38607244,Cain Came Home,2025,80,Horror,Brett Glassberg
tt37729701,Amityville Zombies,2025,,Horror,Blaize Tudor
tt33029849,"Blessed: Live, Laugh, Run!",2025,,Horror,A Great Male Artist
tt37980602,Les Lettres de l'Angoisse 2,2025,130,Horror,Guim Focus
tt36393427,Mantera,2025,116,"Crime,Horror,Mystery",Chester Pang
tt38752798,Mikaël,2025,,Horror,Pizongo Soumaila
tt36632271,Killer Content,2025,80,"Horror,Thriller",Chris St.Croix
tt38627330,Amityville Big Top of Death,2025,,Horror,Blaize Tudor
tt32981721,Dark Melodies,2025,45,Horror,Cole Miles
tt34902515,Red Static Rising,2025,65,Horror,Jamie Grefe
tt36832090,Misteri Fraser 1910,2025,95,Horror,Shuhaimi Zulkefli
tt37932610,Killable Nightmares Volume 2,2025,,Horror,Blaize Tudor
tt34717918,Love Hurts,2025,,Horror,Jamie Grefe
tt37497532,Killable Nightmares,2025,,Horror,Blaize Tudor
tt38961158,NGTV Halloween Broadcast,2025,120,"Animation,Comedy,Horror",Mr. Purple
tt34717914,Love Never Leaves,2025,,Horror,Jamie Grefe
tt30768268,The Brooklyn Butcher,2025,105,Horror,Joshua R. Pangborn
tt34117876,Ghatikachalam,2025,120,"Horror,Thriller",Amar Kamepalli
tt38085823,La Llorona Kamasutra,2025,,Horror,Jamie Grefe
tt35823873,Amityville Wasteland,2025,71,Horror,Blaize Tudor
tt37891408,Bikini Guillotine,2025,65,Horror,Jamie Grefe
tt37890787,Chupacabra vs. La Llorona,2025,,Horror,Jamie Grefe
tt37731784,Amityville La Llorona,2025,,Horror,Jamie Grefe
tt35072655,Cain,2025,,"Drama,Fantasy,Horror",Timothy Jack
tt37594278,The Priest: Thanksgiving Massacre,2025,83,Horror,Steve Lawson
tt32982147,Sorority Girl Massacre: Black Static at the Moment of Death,2025,52,Horror,Jamie Grefe
tt36733787,Blood of La Llorona,2025,,Horror,Jamie Grefe
